return mean,return std,normalized return mean,normalized return std
1011.3476652548181,14.324787754268113,31.697558805804995,0.4401434785228445
805.3881236048362,26.51659922117594,25.369245210388286,0.8147491201974062
995.5024716747288,64.2427667029637,31.21069933257263,1.9739234738852647
1784.2730329857332,164.06406460475813,55.44646635176639,5.041033021534241
1653.0413235721594,146.37676856282218,51.41424039040237,4.497573101631313
1532.5908736728643,107.29512623640106,47.713279446494404,3.2967504231374276
1065.8844957174774,53.550107592949516,33.373257648902566,1.6453807927597892
674.7151250339568,3.426598983612722,21.354186200326456,0.10528569232732814
1138.616741636602,101.44465090141581,35.60802889080695,3.116988697579905
848.9221165965076,42.313526836894575,26.706870830958774,1.300125573240093
1555.7727666285223,261.3881471630921,48.42556637034132,8.03141312182622
1304.7053018299243,77.32537762523077,40.711266570859735,2.375899822733567
1282.0985952006017,40.36243540291963,40.016652824082875,1.2401763310316019
1151.5114511848183,34.91768895580659,36.00423178138051,1.0728810326985996
1585.5367083176402,263.18751655969464,49.34009334654006,8.086700552184986
1212.9982679763675,45.54091265714121,37.89347592867098,1.399290241214695
1330.7152411372108,12.178753116998502,41.51044805677502,0.37420441076968103
1081.1968043353231,63.745959096873406,33.84374369692558,1.958658561646962
1324.6006935843884,171.13248054451094,41.322572447330785,5.258217194363758
866.5838061751089,48.36770907974823,27.24954396657993,1.4861463979596006
803.3982034175347,6.720738773661487,25.30810291576959,0.20650144301100362
1709.8063422895157,319.18121684632973,53.15840255358885,9.80716318257768
1490.745160530007,405.47429961400445,46.427527918449684,12.45860474481007
1305.7195830642993,32.563033159516934,40.742431379606394,1.0005318704854194
1255.4661955946135,44.61409410724273,39.19834562085766,1.3708128112164575
1531.2199699829434,262.64286664035853,47.671157054934234,8.069965636862952
1285.1773767900534,50.72849646824917,40.11125147794353,1.558683959496459
1097.139531222972,177.93322201820112,34.33359997890635,5.467176800615008
1139.916036147467,247.8901785698749,35.64795101848158,7.616674491730946
1302.303880924227,67.21387482796602,40.637480503731716,2.0652137525015304
1854.9156479314247,428.0548765578591,57.61703158508948,13.152415630780066
1294.1705836681788,12.776399408096873,40.38757678386188,0.3925676927954103
1345.052787334227,64.44966222922791,41.950983551254275,1.9802805465472015
1224.2815126896826,84.48552159472108,38.240164945104276,2.5959024313248755
1803.3098697598023,446.3885722902362,56.03139226491396,13.715736829827051
1826.9385154677068,488.06325193246676,56.75740611538532,14.996233181934688
1232.3899843779332,102.27532675315264,38.48930587449133,3.1425120466989482
1367.8072382069572,143.77791785243156,42.65013688816962,4.4177208056353665
1362.6256208303355,158.92271136140556,42.49092649457471,4.883059783838649
1249.2882887963103,24.170997223257636,39.00852323501567,0.7426781450245783
1142.7839283874873,113.5318954410812,35.73606988545572,3.488381415483139
1406.972150826129,178.295501595132,43.85351812996912,5.478308204159932
850.6616612232604,43.26673977230334,26.760320085230376,1.329413997219623
1808.9940476216707,570.4391299975371,56.20604433373222,17.527314698806087
1014.8760126364025,53.66141919250128,31.805970819763427,1.6488009533560277
957.5564156558296,34.66970660188914,30.0447686829262,1.0652615260268161
2243.598219866449,601.6415143726358,69.5596936466418,18.4860392699936
1893.3176974063094,551.6797583058312,58.79697309125568,16.950914178747404
936.3961143514795,43.91377785258726,29.394597191211563,1.3492948915322152
1487.6253135179109,372.56270739321525,46.331667488269574,11.447363047391729
1744.001127229527,396.00440727736424,54.209071634975615,12.167632799830029
2093.933360047334,269.10937387148493,64.96109064159613,8.268655560610902
1982.4908797712378,625.7401708333488,61.53690860376315,19.2264946724958
1176.7608319832784,146.09890627808045,36.78004434389969,4.489035504100758
1705.0909350136462,245.41935873999134,53.01351693317645,7.540756073016214
1224.2484362308642,95.95581243428151,38.23914863771521,2.948338627685873
990.8670192367412,126.46864710598821,31.068270404787985,3.8858760922808337
1275.9706688347408,207.43003564981132,39.82836613718252,6.373495999186636
2447.6658449627116,593.7518062928425,75.82987620742725,18.243620072003363
1713.223948453299,574.9476364059811,53.263411932502734,17.66584308244401
1850.1410159263062,512.0907179000218,57.4703262254395,15.734501185095711
1585.4704829831626,397.51940238186165,49.338058506681804,12.214182544697271
1176.9060888696554,87.89924658493297,36.784507507497366,2.700792557286049
1135.118848739404,85.44632552070514,35.50055262144203,2.6254240961073108
1228.0649054782093,94.76490206489608,38.356413485126396,2.911746711520549
1826.7389504337211,550.8653070298117,56.751274279454684,16.92588934599847
1673.9341687226552,390.80527404301387,52.05619402340041,12.007884213929422
1866.954626303342,378.915681992711,57.986941276554056,11.64256456710403
1440.483206576249,625.2771731455833,44.88317894588145,19.212268603925928
2010.2921725093122,496.0521339247539,62.391131221443615,15.24169959790627
1810.1002551923375,372.41137690781557,56.24003367140855,11.442713266369283
1300.768623457006,167.42031773804177,40.590308177436725,5.144157267018894
1125.0915779383552,62.397451856735266,35.19245466381964,1.9172243234809692
1833.1236612665693,452.50809377947314,56.94745092678373,13.903765268458928
1285.3682249997792,47.54406176338234,40.11711548070151,1.4608390076428914
1154.470512404313,38.81616639690775,36.0951519067361,1.1926656641572981
1808.4137954387284,364.869534855191,56.188215503134394,11.210982601143685
1300.726135581607,131.09157939497567,40.58900269482896,4.027920325923613
1216.530749290453,150.036713222979,38.00201496185388,4.610028574030375
1093.8528637747954,140.1401099676442,34.232613823425105,4.3059455078735525
1475.9398466972355,80.04515035551042,45.97261979396201,2.459467569134569
1602.606222815105,323.27663094030714,49.86457130855185,9.932998890319848
1626.2958445036434,217.45411171977173,50.59245870721694,6.681495795490455
1634.442362837458,182.70167457925814,50.84276865796835,5.613692290645182
1178.3214806566414,118.82222175863689,36.827996840483195,3.6509320003765255
1788.6837856514935,350.472909771372,55.58199115356551,10.768631848582388
1989.9529468574165,280.17816138588296,61.76618810309136,8.608755164401945
2038.7011043345253,479.00163970896637,63.2640241598358,14.717806053135646
1188.0295082426844,147.9002959320557,37.12628572996736,4.544385008894608
1827.8318126225245,439.66725425001067,56.784853566881324,13.509217588269582
1744.8856467651235,499.15940288740677,54.23624938531282,15.337173554895312
1682.1783949925382,336.17288148523824,52.3095061485364,10.329249129563836
1341.504616831441,394.93367860280654,41.84196245200461,12.134733586839348
1150.6148424963499,111.3693036702716,35.97668257968998,3.421933613187052
2277.569263172781,637.0870281895396,70.6034880418114,19.575138251216075
1701.729165005288,218.02786615076874,52.910223176169005,6.699124976139337
1591.7763812983267,328.1613903041834,49.53181356031747,10.083088023579288
1862.9901256849662,520.1116202117287,57.86512801672003,15.980951457513513
1449.1538791815346,330.34534209085376,45.149594062607086,10.150192133797248
1612.0995713950228,290.25381302769404,50.156263970144686,8.918339671906416
1080.6489560114956,84.64323260415748,33.82691050741598,2.6007482603511396
999.7964381379024,94.14855585678578,31.342635761103555,2.8928088557794633
1676.3586192538728,535.8091286246676,52.130687698882525,16.463273155784673
1190.5847446427292,78.43421597088994,37.204797932511426,2.409969993611493
1746.6699600786887,469.79407375962836,54.29107420241164,14.43489434964722
1543.4454333599735,213.78581696588827,48.04679668531664,6.56878375808241
1542.4006196008597,104.08072365779313,48.01469373410831,3.197984678290721
1800.4317912190338,334.7804877654454,55.94296041362749,10.286466435270835
1652.2933989711523,279.1592067792907,51.39125965650201,8.57744676160423
2043.5963879555754,680.1871473000297,63.4144366614579,20.899432661399413
1724.1496847722433,385.1334309540437,53.59911614476307,11.833611143386278
1811.8761118291918,369.1108146194712,56.29459864862925,11.341300177980564
1811.4660909358659,275.31594369645023,56.28200034523017,8.459358646710113
1785.4936027692424,439.0981355029639,55.48396958319357,13.491730843661925
1922.1787013183396,448.1085154903753,59.683756398164874,13.768583810596128
1638.228268660268,166.8771598615007,50.95909441349061,5.127468196208984
1938.286547822189,612.2842171839372,60.1786861460492,18.813046993710508
1777.0994397243892,439.2371894813283,55.22605050018667,13.49600341668637
2037.6998272607648,531.0054226634248,63.23325891697357,16.31567446965738
1493.3539186391001,163.2056957836451,46.507684629212754,5.0146587781415155
1864.029609832275,237.67588840616037,57.89706721025745,7.302830176518704
1481.7852909044968,468.30078231651447,46.152226933071525,14.389011471555381
1669.4632919530727,217.36651716156052,51.91882184817746,6.6788043647892
1553.1229194669945,159.07601110457023,48.34414715720978,4.887770072282055
1976.1147564736366,379.5061686295739,61.340995817072084,11.66070786156874
1646.516301723949,280.4303044607344,51.213752546325715,8.616502513399665
1423.069050564496,496.0097076772483,44.34811152749903,15.240396008877372
2422.2650721106997,561.355458320273,75.04941197214237,17.248209771153725
1786.505985528131,517.4955386317835,55.51507605937583,15.900569725759514
2038.0920236983707,536.0239478938344,63.24530954608398,16.46987369339869
1839.4516624426346,477.54998490648825,57.14188511300057,14.673202502609273
1925.1055025499354,594.4177213958875,59.773685303019725,18.264080981783184
1814.5835858028167,346.8643512412846,56.37778850339036,10.657755266595151
2137.8297707405054,517.7222453711315,66.30985190972751,15.907535517823792
1656.306387083369,152.46119115413808,51.51456274324096,4.68452309140319
1565.9436969823569,56.13911384085525,48.7380784118839,1.7249306077670694
1538.3507893938415,182.3768821805093,47.89025863703591,5.6037127182678885
1778.1088276458952,234.03364895697126,55.257064956985026,7.190918714493614
1860.5938992072813,466.5689317323383,57.79150155360526,14.33579862446283
1932.303856414192,592.0552045285516,59.99486194897096,18.19149028027361
1483.1347677772424,44.51066226613086,46.1936909641724,1.3676347641055346
1522.3671216835496,113.72973307362153,47.399144407195756,3.4944601752709112
1640.9540277881213,131.8280534449735,51.04284609796436,4.050549230153714
1698.4257642376185,302.1284735242466,52.80872287265464,9.283200531759167
2132.6363375659494,663.9516353973005,66.15027846388404,20.40058026602363
1574.580058506177,108.92684607474341,49.003439286200674,3.346886652584089
1564.7267612766477,78.15952403773268,48.70068684114387,2.4015298083147893
1723.6355985941514,322.35927237882396,53.58332033106117,9.904812127958666
1596.351767825376,202.11800262836633,49.67239690271303,6.210278454033804
1735.204104440912,432.529581504681,53.938774282076125,13.289905430590242
1621.6974898762944,190.08203406197015,50.451169646891415,5.840461241864164
1702.281960557304,278.8244579065389,52.92720837422919,8.567161266571976
1675.373005180237,217.90384894606171,52.10040371741678,6.695314423074761
1656.0254137940622,280.3137405930574,51.505929556973285,8.612920971594683
1559.1412733560749,122.99311149578992,48.529067119806236,3.7790867729942748
1540.4382701304253,89.36829891693264,47.954398577432286,2.7459306643652113
1630.3661319928935,95.13305370258898,50.71752237481458,2.923058540024939
1571.773124437133,221.00739189340595,48.91719342020066,6.790673894504428
1698.2304864254038,337.3875596424615,52.80272276591512,10.366571334861199
1532.2218276551298,134.95795162180434,47.70194013726574,4.146718492456549
1516.5598786548023,113.99702513958016,47.22071103763056,3.5026729922222515
1654.4329178089915,245.5524673318353,51.456998519779134,7.544845968073686
1720.3948754414373,301.52896141718014,53.48374586016263,9.264779920665493
1809.966403856352,397.70108987437527,56.23592095479199,12.21976507522623
1818.1519409587436,370.4115353562965,56.48742979636286,11.381266127879016
1909.280025389661,525.8748677291974,59.287431636571384,16.158033020845647
1628.9589470421915,192.13113704081076,50.67428520510905,5.9034219871422025
1812.339622738582,201.9269926843279,56.308840486448545,6.204409481826765
1795.6601524774123,404.97230100541617,55.79634702500217,12.4431803338109
1961.8804777282458,355.2808418382699,60.90363331867182,10.916360386046787
1780.381004877634,507.55950958071605,55.32687988253601,15.59527526246543
1758.8009307047137,344.28281710669086,54.66381044819692,10.578435039767562
1694.6759184490336,221.7199399984437,52.69350509786979,6.812567650066195
1596.3658024461006,110.41083521217264,49.672828130518376,3.392483707999001
1520.6168020153998,81.85096079729313,47.34536407896458,2.514952907070017
2240.7197939634666,607.8915336829582,69.47125112230273,18.678077385131505
1793.4510781085585,409.7226760600257,55.728470998236375,12.589140374314887
1667.308331494496,191.08798085640248,51.852608525607685,5.871369966580062
1659.733503187687,195.1650086891888,51.61986432462088,5.9966407379967155
1981.007064770795,548.0911562028882,61.491316898881905,16.840650778010236
2118.769979452414,379.20099895585827,65.72422069610201,11.651331217109286
1804.077789543636,335.1300649443064,56.05498737087164,10.29720754488834
2012.6719183120356,636.7385058927046,62.464251299282026,19.564429553907377
2174.95603690314,564.3428000514073,67.45059369338978,17.339998843608647
1613.4489491772224,191.83086824456223,50.197724956589106,5.894195927060906
2024.6290494612767,349.2821514145394,62.83164615269707,10.732044603155295
1762.6465449507045,327.838050369145,54.78197080493821,10.073153079607026
1823.5293978268921,504.6339905621985,56.65265755485778,15.505385754894096
1792.2096218469214,259.97013840038846,55.69032600880936,7.987843379635359
2042.0618916098924,555.2595465326299,63.36728772138592,17.060906764295403
1851.2405370421347,310.63609157804495,57.504110115081154,9.544605633766832
1692.1846199028255,193.96098358659242,52.61695745004581,5.959645858492993
1801.1276026172577,275.4452572831037,55.96433991707729,8.463331936424858
1814.5431138962417,482.1445624738488,56.3765449634477,14.814375508976402
1643.827049915259,196.94478068217475,51.13112258586797,6.051326018463576
1995.0156445085875,458.34386329996624,61.921744568787105,14.083075143109047
1747.6005942087388,207.678174632657,54.31966886993892,6.3811203184394145
1722.3394063176715,196.24480547271216,53.543493522651104,6.029818577735121
1942.9744773150312,418.1216331060415,60.32272748400442,12.84720675781826
1749.2469759235792,426.905724911294,54.37025560025402,13.117106793277834
